"Matrix","Nrow","Ncol","IBRDepth","IBRSpkSep","IBRLisSep"
"0011101011011011001111011",5,5,5,FALSE,TRUE
"0011101011011011001111100",5,5,4,FALSE,FALSE
"0011101011011011001111101",5,5,5,FALSE,TRUE
"0011101011011011001111110",5,5,5,FALSE,TRUE
"0011101011011011001111111",5,5,5,FALSE,TRUE
"0011101011011011010010100",5,5,6,FALSE,FALSE
"0011101011011011010010101",5,5,5,FALSE,TRUE
"0011101011011011010010110",5,5,5,FALSE,FALSE
"0011101011011011010010111",5,5,5,FALSE,TRUE
"0011101011011011010011000",5,5,4,TRUE,FALSE
"0011101011011011010011001",5,5,4,FALSE,FALSE
"0011101011011011010011010",5,5,5,FALSE,FALSE
"0011101011011011010011011",5,5,5,FALSE,TRUE
"0011101011011011010011100",5,5,5,FALSE,FALSE
"0011101011011011010011101",5,5,5,FALSE,TRUE
"0011101011011011010011110",5,5,5,FALSE,TRUE
"0011101011011011010011111",5,5,5,FALSE,TRUE
"0011101011011011010110101",5,5,6,TRUE,FALSE
"0011101011011011010110110",5,5,4,TRUE,FALSE
"0011101011011011010110111",5,5,5,FALSE,TRUE
"0011101011011011010111000",5,5,4,FALSE,FALSE
"0011101011011011010111001",5,5,4,FALSE,FALSE
"0011101011011011010111010",5,5,4,FALSE,FALSE
"0011101011011011010111011",5,5,5,FALSE,TRUE
"0011101011011011010111100",5,5,4,TRUE,FALSE
"0011101011011011010111101",5,5,5,FALSE,TRUE
"0011101011011011010111110",5,5,5,FALSE,TRUE
"0011101011011011010111111",5,5,5,FALSE,TRUE
"0011101011011011011010110",5,5,4,TRUE,FALSE
"0011101011011011011010111",5,5,4,FALSE,FALSE
"0011101011011011011011000",5,5,5,FALSE,FALSE
"0011101011011011011011001",5,5,4,FALSE,FALSE
"0011101011011011011011010",5,5,7,FALSE,FALSE
"0011101011011011011011011",5,5,4,FALSE,FALSE
"0011101011011011011011100",5,5,7,FALSE,FALSE
"0011101011011011011011101",5,5,4,FALSE,FALSE
"0011101011011011011011110",5,5,4,FALSE,FALSE
"0011101011011011011011111",5,5,4,FALSE,FALSE
"0011101011011011011110111",5,5,4,FALSE,FALSE
"0011101011011011011111000",5,5,5,FALSE,TRUE
"0011101011011011011111001",5,5,5,FALSE,TRUE
"0011101011011011011111010",5,5,4,FALSE,FALSE
"0011101011011011011111011",5,5,4,FALSE,FALSE
"0011101011011011011111100",5,5,4,FALSE,FALSE
"0011101011011011011111101",5,5,4,FALSE,FALSE
"0011101011011011011111110",5,5,4,FALSE,FALSE
"0011101011011011011111111",5,5,5,FALSE,FALSE
"0011101011011011100011000",5,5,6,FALSE,FALSE
"0011101011011011100011001",5,5,5,FALSE,TRUE
"0011101011011011100011010",5,5,5,FALSE,FALSE
"0011101011011011100011011",5,5,5,FALSE,TRUE
"0011101011011011100011100",5,5,5,FALSE,FALSE
"0011101011011011100011101",5,5,5,FALSE,TRUE
"0011101011011011100011110",5,5,5,FALSE,TRUE
"0011101011011011100011111",5,5,5,FALSE,TRUE
"0011101011011011100111001",5,5,6,TRUE,FALSE
"0011101011011011100111010",5,5,4,TRUE,FALSE
"0011101011011011100111011",5,5,5,FALSE,TRUE
"0011101011011011100111100",5,5,4,TRUE,FALSE
"0011101011011011100111101",5,5,5,FALSE,TRUE
"0011101011011011100111110",5,5,5,FALSE,TRUE
"0011101011011011100111111",5,5,5,FALSE,TRUE
"0011101011011011101011010",5,5,4,TRUE,FALSE
"0011101011011011101011011",5,5,4,FALSE,FALSE
"0011101011011011101011100",5,5,7,FALSE,FALSE
"0011101011011011101011101",5,5,4,FALSE,FALSE
"0011101011011011101011110",5,5,4,FALSE,FALSE
"0011101011011011101011111",5,5,4,FALSE,FALSE
"0011101011011011101111011",5,5,4,FALSE,FALSE
"0011101011011011101111100",5,5,4,FALSE,FALSE
"0011101011011011101111101",5,5,4,FALSE,FALSE
"0011101011011011101111110",5,5,4,FALSE,FALSE
"0011101011011011101111111",5,5,5,FALSE,FALSE
"0011101011011011110011100",5,5,4,TRUE,FALSE
"0011101011011011110011101",5,5,4,FALSE,FALSE
"0011101011011011110011110",5,5,4,FALSE,FALSE
"0011101011011011110011111",5,5,4,FALSE,FALSE
"0011101011011011110111101",5,5,4,FALSE,FALSE
"0011101011011011110111110",5,5,4,FALSE,FALSE
"0011101011011011110111111",5,5,5,FALSE,FALSE
"0011101011011011111011110",5,5,3,FALSE,FALSE
"0011101011011011111011111",5,5,5,FALSE,FALSE
"0011101011011011111111111",5,5,4,FALSE,FALSE
"0011101011011101000110010",5,5,7,TRUE,TRUE
"0011101011011101010110110",5,5,4,TRUE,FALSE
"0011101011011101100111010",5,5,4,TRUE,FALSE
"0011101011011101110111110",5,5,4,FALSE,FALSE
"0011101011011110111110000",5,5,5,FALSE,FALSE
"0011101011011110111110001",5,5,5,FALSE,FALSE
"0011101011011110111110011",5,5,5,FALSE,FALSE
"0011101011011110111110100",5,5,4,FALSE,TRUE
"0011101011011110111110101",5,5,5,FALSE,FALSE
"0011101011011110111110111",5,5,5,FALSE,FALSE
"0011101011011110111111000",5,5,4,FALSE,TRUE
"0011101011011110111111001",5,5,5,FALSE,FALSE
"0011101011011110111111011",5,5,5,FALSE,FALSE
"0011101011011110111111100",5,5,7,FALSE,FALSE
"0011101011011110111111101",5,5,5,FALSE,FALSE
"0011101011011110111111111",5,5,5,FALSE,FALSE
"0011101011011111000010000",5,5,5,FALSE,FALSE
"0011101011011111000010001",5,5,5,TRUE,TRUE
"0011101011011111000010011",5,5,4,FALSE,TRUE
"0011101011011111000010100",5,5,4,FALSE,TRUE
"0011101011011111000010101",5,5,5,TRUE,TRUE
"0011101011011111000010111",5,5,5,FALSE,FALSE
"0011101011011111000011000",5,5,4,FALSE,TRUE
"0011101011011111000011001",5,5,5,TRUE,TRUE
"0011101011011111000011011",5,5,5,FALSE,FALSE
"0011101011011111000011100",5,5,5,FALSE,FALSE
"0011101011011111000011101",5,5,5,FALSE,FALSE
"0011101011011111000011111",5,5,5,FALSE,FALSE
"0011101011011111000110001",5,5,5,FALSE,FALSE
"0011101011011111000110010",5,5,5,TRUE,TRUE
"0011101011011111000110011",5,5,4,FALSE,TRUE
"0011101011011111000110100",5,5,5,TRUE,TRUE
"0011101011011111000110101",5,5,5,FALSE,TRUE
"0011101011011111000110110",5,5,5,FALSE,FALSE
"0011101011011111000110111",5,5,5,FALSE,FALSE
"0011101011011111000111000",5,5,5,TRUE,TRUE
"0011101011011111000111001",5,5,5,FALSE,TRUE
"0011101011011111000111010",5,5,5,FALSE,FALSE
"0011101011011111000111011",5,5,5,FALSE,FALSE
"0011101011011111000111100",5,5,3,FALSE,FALSE
"0011101011011111000111101",5,5,5,FALSE,FALSE
"0011101011011111000111110",5,5,5,FALSE,FALSE
"0011101011011111000111111",5,5,5,FALSE,FALSE
"0011101011011111001110011",5,5,5,FALSE,FALSE
"0011101011011111001110100",5,5,4,FALSE,FALSE
"0011101011011111001110101",5,5,5,FALSE,TRUE
"0011101011011111001110111",5,5,5,FALSE,FALSE
"0011101011011111001111000",5,5,4,FALSE,FALSE
"0011101011011111001111001",5,5,5,FALSE,TRUE
"0011101011011111001111011",5,5,5,FALSE,FALSE
"0011101011011111001111100",5,5,5,FALSE,TRUE
"0011101011011111001111101",5,5,5,FALSE,FALSE
"0011101011011111001111111",5,5,5,FALSE,FALSE
"0011101011011111010010100",5,5,4,FALSE,FALSE
"0011101011011111010010101",5,5,4,FALSE,TRUE
"0011101011011111010010111",5,5,4,FALSE,TRUE
"0011101011011111010011000",5,5,5,FALSE,FALSE
"0011101011011111010011001",5,5,5,FALSE,TRUE
"0011101011011111010011011",5,5,4,FALSE,TRUE
"0011101011011111010011100",5,5,5,FALSE,TRUE
"0011101011011111010011101",5,5,4,FALSE,TRUE
"0011101011011111010011111",5,5,4,FALSE,TRUE
"0011101011011111010110101",5,5,5,FALSE,FALSE
"0011101011011111010110110",5,5,4,FALSE,FALSE
"0011101011011111010110111",5,5,5,FALSE,FALSE
"0011101011011111010111000",5,5,5,FALSE,TRUE
"0011101011011111010111001",5,5,5,FALSE,FALSE
"0011101011011111010111010",5,5,5,FALSE,FALSE
"0011101011011111010111011",5,5,5,FALSE,FALSE
"0011101011011111010111100",5,5,5,FALSE,FALSE
"0011101011011111010111101",5,5,5,FALSE,FALSE
"0011101011011111010111110",5,5,5,FALSE,FALSE
"0011101011011111010111111",5,5,5,FALSE,FALSE
"0011101011011111011110111",5,5,5,FALSE,FALSE
"0011101011011111011111000",5,5,4,FALSE,TRUE
"0011101011011111011111001",5,5,5,FALSE,FALSE
"0011101011011111011111011",5,5,5,FALSE,FALSE
"0011101011011111011111100",5,5,7,FALSE,FALSE
"0011101011011111011111101",5,5,5,FALSE,FALSE
"0011101011011111011111111",5,5,5,FALSE,FALSE
"0011101011011111100011000",5,5,4,FALSE,FALSE
"0011101011011111100011001",5,5,4,FALSE,TRUE
"0011101011011111100011011",5,5,4,FALSE,TRUE
"0011101011011111100011100",5,5,5,FALSE,TRUE
"0011101011011111100011101",5,5,4,FALSE,TRUE
"0011101011011111100011111",5,5,4,FALSE,TRUE
"0011101011011111100111001",5,5,5,FALSE,FALSE
"0011101011011111100111010",5,5,4,FALSE,FALSE
"0011101011011111100111011",5,5,5,FALSE,FALSE
"0011101011011111100111100",5,5,5,FALSE,FALSE
"0011101011011111100111101",5,5,5,FALSE,FALSE
"0011101011011111100111110",5,5,5,FALSE,FALSE
"0011101011011111100111111",5,5,5,FALSE,FALSE
"0011101011011111101111011",5,5,5,FALSE,FALSE
"0011101011011111101111100",5,5,7,FALSE,FALSE
"0011101011011111101111101",5,5,5,FALSE,FALSE
"0011101011011111101111111",5,5,5,FALSE,FALSE
"0011101011011111110011100",5,5,5,FALSE,FALSE
"0011101011011111110011101",5,5,7,FALSE,FALSE
"0011101011011111110011111",5,5,7,FALSE,FALSE
"0011101011011111110111101",5,5,5,FALSE,FALSE
"0011101011011111110111110",5,5,5,FALSE,FALSE
"0011101011011111110111111",5,5,5,FALSE,FALSE
"0011101011011111111111111",5,5,5,FALSE,FALSE
"0011101011100001000010000",5,5,3,TRUE,FALSE
"0011101011100001000010001",5,5,3,TRUE,FALSE
"0011101011100001000010011",5,5,4,FALSE,FALSE
"0011101011100001000010100",5,5,4,FALSE,FALSE
"0011101011100001000010101",5,5,5,TRUE,FALSE
"0011101011100001000010111",5,5,5,FALSE,FALSE
"0011101011100001000011000",5,5,4,FALSE,FALSE
"0011101011100001000011001",5,5,5,TRUE,FALSE
"0011101011100001000011011",5,5,5,FALSE,FALSE
"0011101011100001000011100",5,5,5,FALSE,FALSE
"0011101011100001000011101",5,5,5,FALSE,FALSE
"0011101011100001000011111",5,5,5,FALSE,FALSE
"0011101011100001000110001",5,5,3,TRUE,FALSE
"0011101011100001000110010",5,5,3,TRUE,TRUE
"0011101011100001000110011",5,5,4,TRUE,TRUE
"0011101011100001000110100",5,5,4,TRUE,TRUE
"0011101011100001000110101",5,5,5,TRUE,TRUE
"0011101011100001000110110",5,5,3,TRUE,FALSE
"0011101011100001000110111",5,5,5,TRUE,TRUE
"0011101011100001000111000",5,5,4,TRUE,TRUE
"0011101011100001000111001",5,5,5,TRUE,TRUE
"0011101011100001000111010",5,5,3,TRUE,FALSE
"0011101011100001000111011",5,5,5,TRUE,TRUE
"0011101011100001000111100",5,5,3,FALSE,FALSE
"0011101011100001000111101",5,5,5,TRUE,TRUE
"0011101011100001000111110",5,5,5,TRUE,TRUE
"0011101011100001000111111",5,5,5,TRUE,TRUE
"0011101011100001001110011",5,5,4,FALSE,FALSE
"0011101011100001001110100",5,5,4,FALSE,FALSE
"0011101011100001001110101",5,5,4,TRUE,FALSE
"0011101011100001001110111",5,5,4,FALSE,TRUE
"0011101011100001001111000",5,5,4,FALSE,FALSE
"0011101011100001001111001",5,5,4,TRUE,FALSE
"0011101011100001001111011",5,5,4,FALSE,TRUE
"0011101011100001001111100",5,5,5,FALSE,TRUE
"0011101011100001001111101",5,5,4,FALSE,TRUE
"0011101011100001001111111",5,5,4,FALSE,TRUE
"0011101011100001010010100",5,5,4,FALSE,FALSE
"0011101011100001010010101",5,5,4,TRUE,TRUE
"0011101011100001010010111",5,5,4,FALSE,TRUE
"0011101011100001010011000",5,5,3,FALSE,FALSE
"0011101011100001010011001",5,5,6,TRUE,TRUE
"0011101011100001010011011",5,5,4,FALSE,TRUE
"0011101011100001010011100",5,5,5,FALSE,TRUE
"0011101011100001010011101",5,5,4,FALSE,TRUE
"0011101011100001010011111",5,5,4,FALSE,TRUE
"0011101011100001010110101",5,5,4,TRUE,FALSE
"0011101011100001010110110",5,5,7,TRUE,TRUE
"0011101011100001010110111",5,5,5,TRUE,TRUE
"0011101011100001010111000",5,5,6,TRUE,TRUE
"0011101011100001010111001",5,5,5,TRUE,FALSE
"0011101011100001010111010",5,5,3,TRUE,FALSE
"0011101011100001010111011",5,5,5,TRUE,TRUE
"0011101011100001010111100",5,5,5,FALSE,TRUE
"0011101011100001010111101",5,5,5,TRUE,TRUE
"0011101011100001010111110",5,5,5,TRUE,TRUE
"0011101011100001010111111",5,5,5,TRUE,TRUE
"0011101011100001011110111",5,5,5,FALSE,FALSE
"0011101011100001011111000",5,5,4,FALSE,TRUE
"0011101011100001011111001",5,5,5,TRUE,TRUE
"0011101011100001011111011",5,5,5,FALSE,FALSE
"0011101011100001011111100",5,5,5,FALSE,FALSE
"0011101011100001011111101",5,5,5,FALSE,FALSE
"0011101011100001011111111",5,5,5,FALSE,FALSE
"0011101011100001100011000",5,5,4,FALSE,FALSE
"0011101011100001100011001",5,5,4,TRUE,TRUE
"0011101011100001100011011",5,5,4,FALSE,TRUE
"0011101011100001100011100",5,5,5,FALSE,TRUE
"0011101011100001100011101",5,5,4,FALSE,TRUE
"0011101011100001100011111",5,5,4,FALSE,TRUE
"0011101011100001100111001",5,5,4,TRUE,FALSE
"0011101011100001100111010",5,5,7,TRUE,TRUE
"0011101011100001100111011",5,5,5,TRUE,TRUE
"0011101011100001100111100",5,5,5,FALSE,TRUE
"0011101011100001100111101",5,5,5,TRUE,TRUE
"0011101011100001100111110",5,5,5,TRUE,TRUE
"0011101011100001100111111",5,5,5,TRUE,TRUE
"0011101011100001101111011",5,5,5,FALSE,FALSE
"0011101011100001101111100",5,5,5,FALSE,FALSE
"0011101011100001101111101",5,5,5,FALSE,FALSE
"0011101011100001101111111",5,5,5,FALSE,FALSE
"0011101011100001110011100",5,5,4,FALSE,FALSE
"0011101011100001110011101",5,5,5,FALSE,FALSE
"0011101011100001110011111",5,5,5,FALSE,FALSE
"0011101011100001110111101",5,5,5,FALSE,FALSE
"0011101011100001110111110",5,5,5,FALSE,FALSE
"0011101011100001110111111",5,5,5,FALSE,FALSE
"0011101011100001111111111",5,5,5,FALSE,FALSE
"0011101011100011000110001",5,5,5,FALSE,FALSE
"0011101011100011000110010",5,5,3,TRUE,FALSE
"0011101011100011000110011",5,5,4,FALSE,FALSE
"0011101011100011000110100",5,5,4,TRUE,FALSE
"0011101011100011000110101",5,5,5,FALSE,FALSE
"0011101011100011000110110",5,5,3,FALSE,FALSE
"0011101011100011000110111",5,5,5,FALSE,FALSE
"0011101011100011000111000",5,5,4,TRUE,FALSE
"0011101011100011000111001",5,5,5,FALSE,FALSE
"0011101011100011000111010",5,5,3,FALSE,FALSE
"0011101011100011000111011",5,5,5,FALSE,FALSE
"0011101011100011000111100",5,5,3,FALSE,FALSE
"0011101011100011000111101",5,5,5,FALSE,FALSE
"0011101011100011000111110",5,5,5,FALSE,FALSE
"0011101011100011000111111",5,5,5,FALSE,FALSE
"0011101011100011001010010",5,5,3,TRUE,FALSE
"0011101011100011001010011",5,5,5,TRUE,TRUE
"0011101011100011001010100",5,5,5,TRUE,TRUE
"0011101011100011001010101",5,5,4,TRUE,FALSE
"0011101011100011001010110",5,5,4,TRUE,FALSE
"0011101011100011001010111",5,5,5,TRUE,TRUE
"0011101011100011001011000",5,5,5,TRUE,TRUE
"0011101011100011001011001",5,5,4,TRUE,FALSE
"0011101011100011001011010",5,5,4,TRUE,FALSE
"0011101011100011001011011",5,5,5,TRUE,TRUE
"0011101011100011001011100",5,5,6,TRUE,TRUE
"0011101011100011001011101",5,5,5,TRUE,TRUE
"0011101011100011001011110",5,5,5,TRUE,TRUE
"0011101011100011001011111",5,5,5,TRUE,TRUE
"0011101011100011001110011",5,5,4,FALSE,FALSE
"0011101011100011001110100",5,5,4,TRUE,FALSE
"0011101011100011001110101",5,5,4,FALSE,FALSE
"0011101011100011001110110",5,5,4,FALSE,FALSE
"0011101011100011001110111",5,5,4,FALSE,TRUE
"0011101011100011001111000",5,5,4,TRUE,FALSE
"0011101011100011001111001",5,5,4,FALSE,FALSE
"0011101011100011001111010",5,5,4,FALSE,FALSE
"0011101011100011001111011",5,5,4,FALSE,TRUE
"0011101011100011001111100",5,5,5,FALSE,TRUE
"0011101011100011001111101",5,5,4,FALSE,TRUE
"0011101011100011001111110",5,5,4,FALSE,TRUE
"0011101011100011001111111",5,5,4,FALSE,TRUE
"0011101011100011010010100",5,5,4,TRUE,FALSE
"0011101011100011010010101",5,5,5,TRUE,TRUE
"0011101011100011010010110",5,5,4,TRUE,FALSE
"0011101011100011010010111",5,5,5,TRUE,TRUE
"0011101011100011010011000",5,5,3,TRUE,FALSE
"0011101011100011010011001",5,5,7,TRUE,TRUE
"0011101011100011010011010",5,5,4,TRUE,FALSE
"0011101011100011010011011",5,5,5,TRUE,TRUE
"0011101011100011010011100",5,5,7,TRUE,TRUE
"0011101011100011010011101",5,5,5,TRUE,TRUE
"0011101011100011010011110",5,5,5,TRUE,TRUE
"0011101011100011010011111",5,5,5,TRUE,TRUE
"0011101011100011010110101",5,5,4,FALSE,FALSE
"0011101011100011010110110",5,5,5,FALSE,FALSE
"0011101011100011010110111",5,5,5,FALSE,TRUE
"0011101011100011010111000",5,5,7,TRUE,TRUE
"0011101011100011010111001",5,5,5,FALSE,FALSE
"0011101011100011010111010",5,5,3,FALSE,FALSE
"0011101011100011010111011",5,5,5,FALSE,TRUE
"0011101011100011010111100",5,5,5,FALSE,TRUE
"0011101011100011010111101",5,5,5,FALSE,TRUE
"0011101011100011010111110",5,5,5,FALSE,TRUE
"0011101011100011010111111",5,5,5,FALSE,TRUE
"0011101011100011011010110",5,5,3,FALSE,FALSE
"0011101011100011011010111",5,5,5,FALSE,FALSE
"0011101011100011011011000",5,5,4,TRUE,FALSE
"0011101011100011011011001",5,5,3,FALSE,FALSE
"0011101011100011011011010",5,5,3,FALSE,FALSE
"0011101011100011011011011",5,5,5,FALSE,FALSE
"0011101011100011011011100",5,5,4,FALSE,FALSE
"0011101011100011011011101",5,5,5,FALSE,FALSE
"0011101011100011011011110",5,5,5,FALSE,FALSE
"0011101011100011011011111",5,5,5,FALSE,FALSE
"0011101011100011011110111",5,5,5,FALSE,FALSE
"0011101011100011011111000",5,5,5,TRUE,TRUE
"0011101011100011011111001",5,5,5,FALSE,TRUE
"0011101011100011011111010",5,5,5,FALSE,FALSE
"0011101011100011011111011",5,5,5,FALSE,FALSE
"0011101011100011011111100",5,5,3,FALSE,FALSE
"0011101011100011011111101",5,5,5,FALSE,FALSE
"0011101011100011011111110",5,5,5,FALSE,FALSE
"0011101011100011011111111",5,5,5,FALSE,FALSE
"0011101011100011100011000",5,5,4,TRUE,FALSE
"0011101011100011100011001",5,5,5,TRUE,TRUE
"0011101011100011100011010",5,5,4,TRUE,FALSE
"0011101011100011100011011",5,5,5,TRUE,TRUE
"0011101011100011100011100",5,5,7,TRUE,TRUE
"0011101011100011100011101",5,5,5,TRUE,TRUE
"0011101011100011100011110",5,5,5,TRUE,TRUE
"0011101011100011100011111",5,5,5,TRUE,TRUE
"0011101011100011100111001",5,5,4,FALSE,FALSE
"0011101011100011100111010",5,5,5,FALSE,FALSE
"0011101011100011100111011",5,5,5,FALSE,TRUE
"0011101011100011100111100",5,5,5,FALSE,TRUE
"0011101011100011100111101",5,5,5,FALSE,TRUE
"0011101011100011100111110",5,5,5,FALSE,TRUE
"0011101011100011100111111",5,5,5,FALSE,TRUE
"0011101011100011101011010",5,5,3,FALSE,FALSE
"0011101011100011101011011",5,5,5,FALSE,FALSE
"0011101011100011101011100",5,5,4,FALSE,FALSE
"0011101011100011101011101",5,5,5,FALSE,FALSE
"0011101011100011101011110",5,5,5,FALSE,FALSE
"0011101011100011101011111",5,5,5,FALSE,FALSE
"0011101011100011101111011",5,5,5,FALSE,FALSE
"0011101011100011101111100",5,5,3,FALSE,FALSE
"0011101011100011101111101",5,5,5,FALSE,FALSE
"0011101011100011101111110",5,5,5,FALSE,FALSE
"0011101011100011101111111",5,5,5,FALSE,FALSE
"0011101011100011110011100",5,5,4,FALSE,FALSE
"0011101011100011110011101",5,5,3,FALSE,FALSE
"0011101011100011110011110",5,5,3,FALSE,FALSE
"0011101011100011110011111",5,5,3,FALSE,FALSE
"0011101011100011110111101",5,5,5,FALSE,FALSE
"0011101011100011110111110",5,5,5,FALSE,FALSE
"0011101011100011110111111",5,5,5,FALSE,FALSE
"0011101011100011111011110",5,5,5,FALSE,FALSE
"0011101011100011111011111",5,5,5,FALSE,FALSE
"0011101011100011111111111",5,5,5,FALSE,FALSE
"0011101011100101010110110",5,5,5,FALSE,FALSE
"0011101011100101100111010",5,5,5,FALSE,FALSE
"0011101011100101110111110",5,5,5,FALSE,FALSE
"0011101011100111001110011",5,5,3,TRUE,FALSE
"0011101011100111001110100",5,5,4,FALSE,FALSE
"0011101011100111001110101",5,5,4,TRUE,FALSE
"0011101011100111001110111",5,5,5,FALSE,FALSE
"0011101011100111001111000",5,5,4,FALSE,FALSE
"0011101011100111001111001",5,5,4,TRUE,FALSE
"0011101011100111001111011",5,5,5,FALSE,FALSE
"0011101011100111001111100",5,5,7,FALSE,FALSE
"0011101011100111001111101",5,5,5,FALSE,FALSE
"0011101011100111001111111",5,5,5,FALSE,FALSE
"0011101011100111010010100",5,5,4,FALSE,FALSE
"0011101011100111010010101",5,5,4,FALSE,FALSE
"0011101011100111010010111",5,5,4,FALSE,FALSE
"0011101011100111010011000",5,5,7,FALSE,FALSE
"0011101011100111010011001",5,5,4,FALSE,FALSE
"0011101011100111010011011",5,5,4,FALSE,FALSE
"0011101011100111010011100",5,5,4,FALSE,FALSE
"0011101011100111010011101",5,5,4,FALSE,FALSE
"0011101011100111010011111",5,5,4,FALSE,FALSE
"0011101011100111010110101",5,5,6,FALSE,FALSE
"0011101011100111010110110",5,5,6,TRUE,TRUE
"0011101011100111010110111",5,5,5,FALSE,TRUE
"0011101011100111010111000",5,5,4,FALSE,FALSE
"0011101011100111010111001",5,5,4,FALSE,FALSE
"0011101011100111010111010",5,5,4,TRUE,FALSE
"0011101011100111010111011",5,5,5,FALSE,TRUE
"0011101011100111010111100",5,5,4,FALSE,FALSE
"0011101011100111010111101",5,5,5,FALSE,TRUE
"0011101011100111010111110",5,5,5,FALSE,TRUE
"0011101011100111010111111",5,5,5,FALSE,TRUE
"0011101011100111011110111",5,5,5,FALSE,FALSE
"0011101011100111011111000",5,5,4,FALSE,FALSE
"0011101011100111011111001",5,5,5,FALSE,TRUE
"0011101011100111011111011",5,5,5,FALSE,FALSE
"0011101011100111011111100",5,5,5,FALSE,TRUE
"0011101011100111011111101",5,5,5,FALSE,FALSE
"0011101011100111011111111",5,5,5,FALSE,FALSE
"0011101011100111100011000",5,5,4,FALSE,FALSE
"0011101011100111100011001",5,5,4,FALSE,FALSE
"0011101011100111100011011",5,5,4,FALSE,FALSE
"0011101011100111100011100",5,5,4,FALSE,FALSE
"0011101011100111100011101",5,5,4,FALSE,FALSE
"0011101011100111100011111",5,5,4,FALSE,FALSE
"0011101011100111100111001",5,5,6,FALSE,FALSE
"0011101011100111100111010",5,5,6,TRUE,TRUE
"0011101011100111100111011",5,5,5,FALSE,TRUE
"0011101011100111100111100",5,5,4,FALSE,FALSE
"0011101011100111100111101",5,5,5,FALSE,TRUE
"0011101011100111100111110",5,5,5,FALSE,TRUE
"0011101011100111100111111",5,5,5,FALSE,TRUE
"0011101011100111101111011",5,5,5,FALSE,FALSE
"0011101011100111101111100",5,5,5,FALSE,TRUE
"0011101011100111101111101",5,5,5,FALSE,FALSE
"0011101011100111101111111",5,5,5,FALSE,FALSE
"0011101011100111110011100",5,5,2,FALSE,FALSE
"0011101011100111110011101",5,5,5,FALSE,TRUE
"0011101011100111110011111",5,5,5,FALSE,TRUE
"0011101011100111110111101",5,5,5,FALSE,FALSE
"0011101011100111110111110",5,5,5,FALSE,FALSE
"0011101011100111110111111",5,5,5,FALSE,FALSE
"0011101011100111111111111",5,5,5,FALSE,FALSE
"0011101011101001010010100",5,5,4,FALSE,FALSE
"0011101011101001010010101",5,5,4,FALSE,FALSE
"0011101011101001010010111",5,5,4,FALSE,FALSE
"0011101011101001010011000",5,5,3,FALSE,FALSE
"0011101011101001010011001",5,5,6,FALSE,FALSE
"0011101011101001010011011",5,5,4,FALSE,FALSE
"0011101011101001010011100",5,5,5,FALSE,FALSE
"0011101011101001010011101",5,5,4,FALSE,FALSE
"0011101011101001010011111",5,5,4,FALSE,FALSE
"0011101011101001010110101",5,5,4,FALSE,FALSE
"0011101011101001010110110",5,5,5,FALSE,TRUE
"0011101011101001010110111",5,5,4,FALSE,TRUE
